"Zip Code","State","City","Zillow Home Value Index","Median Household Income"
85254,"AZ","Phoenix",466855,2119860
23185,"VA","Williamsburg",302425,1765471
20850,"MD","Rockville",550719,2340572
87109,"NM","Albuquerque",224811,957010
92253,"CA","La Quinta",408014,1212392
21228,"MD","Catonsville",302007,1633121
90255,"CA","Huntington Park",426910,841230
60630,"IL","Chicago",293634,1389838
65802,"MO","Springfield",96677,693527
75149,"TX","Mesquite",144985,929367
94115,"CA","San Francisco",1651950,3460310
11434,"NY","New York",413783,1224601
33810,"FL","Lakeland",184214,888658
55337,"MN","Burnsville",260285,1373857
21207,"MD","Lochearn",176195,988301
17602,"PA","Lancaster",173381,1097722
80020,"CO","Broomfield",385845,1671621
19464,"PA","Pottstown",151527,1177248
33578,"FL","Riverview",195200,935923
85205,"AZ","Mesa",227211,928126
80123,"CO","Denver",399476,1932298
49009,"MI","Oshtemo",220716,1400752
90024,"CA","Los Angeles",1266576,4327544
78250,"TX","San Antonio",172684,1199705
75025,"TX","Plano",364994,2323300
75703,"TX","Tyler",207104,1500285
78258,"TX","San Antonio",335287,2276037
98125,"WA","Seattle",668713,1287964
48044,"MI","Macomb",284848,1735214
80504,"CO","Longmont",394930,1687565
33614,"FL","Egypt Lake-Leto",169683,682773
97301,"OR","Salem",204157,667020
19149,"PA","Philadelphia",136197,816539
33176,"FL","Kendall",305589,1798093
20744,"MD","Fort Washington",299742,1767735
43235,"OH","Columbus",247607,1565920
89122,"NV","Las Vegas",202535,795168
93312,"CA","Bakersfield",288451,1860153
92618,"CA","Irvine",820855,1445258
87112,"NM","Albuquerque",176273,997522
78216,"TX","San Antonio",196176,1240530
20774,"MD","Kettering",313229,1698255
98661,"WA","Vancouver",291243,1094402
23188,"VA","Williamsburg",302384,1526609
73072,"OK","Norman",210863,1542769
96789,"HI","Mililani",717003,1824494
29501,"SC","Florence",146931,1151605
62704,"IL","Springfield",119098,1389917
80012,"CO","Aurora",301535,860387
70816,"LA","Baton Rouge",174401,1037654
19147,"PA","Philadelphia",392380,1389673
78681,"TX","Round Rock",290514,1909236
15642,"PA","North Huntingdon",157555,1535079
70001,"LA","Metairie",201693,1080220
91786,"CA","Upland",463093,1072246
29720,"SC","Lancaster",115014,692079
80918,"CO","Colorado Springs",272896,1186108
78640,"TX","Kyle",205014,974973
60643,"IL","Chicago",141685,1394497
78504,"TX","McAllen",157433,1323769
97501,"OR","Medford",242165,730592
58104,"ND","Fargo",291675,1469159
92234,"CA","Cathedral City",286396,802154
46360,"IN","Michigan City",109158,853279
72701,"AR","Fayetteville",208186,832498
57106,"SD","Sioux Falls",204392,1338754
34221,"FL","Palmetto",206674,794603
32935,"FL","Melbourne",161073,747109
29607,"SC","Greenville",214786,1100867
90028,"CA","Los Angeles",881695,606822
29414,"SC","Charleston",253057,1084864
12065,"NY","Clifton Park",278623,1711930
85326,"AZ","Buckeye",197861,861172
14120,"NY","North Tonawanda",153431,1208028
63031,"MO","Florissant",103944,1091603
11224,"NY","New York",513796,717045
97223,"OR","Tigard",423856,1495141
40214,"KY","Louisville",125538,814382
23434,"VA","Suffolk",183173,1067905
76133,"TX","Fort Worth",163815,1006567
75068,"TX","Little Elm",260571,1270562
77063,"TX","Houston",205701,1129533
75080,"TX","Richardson",297068,1420879
67212,"KS","Wichita",145191,1144861
78542,"TX","Edinburg",83917,649125
89502,"NV","Reno",273846,758874
92057,"CA","Oceanside",495113,1428896
27526,"NC","Fuquay Varina",243351,1251837
77386,"TX","Spring",222505,1845191
22554,"VA","Stafford",341261,1870001
15237,"PA","Ross",230850,1810240
85248,"AZ","Chandler",343598,1485593
33322,"FL","Sunrise",164524,946374
73120,"OK","Oklahoma City",153658,1283267
33178,"FL","Doral",333814,1203460
7601,"NJ","Hackensack",265050,1255734
10010,"NY","New York",1724696,3424038
85338,"AZ","Goodyear",243766,1094952
92708,"CA","Fountain Valley",799580,1981891
30016,"GA","Covington",136269,847880
10306,"NY","New York",523032,1745314
43615,"OH","Toledo",93818,919230
47401,"IN","Bloomington",214312,1225973
7470,"NJ","Wayne",434870,2633483
33062,"FL","Pompano Beach",323859,1331559
57701,"SD","Rapid City",166069,875707
38111,"TN","Memphis",64053,1090669
27360,"NC","Thomasville",112651,774815
77042,"TX","Houston",211978,1735422
85224,"AZ","Chandler",258028,1245228
43207,"OH","Columbus",98234,690299
70506,"LA","Lafayette",152736,915160
8054,"NJ","Mt Laurel",239086,1912181
95020,"CA","Gilroy",803121,1839541
38017,"TN","Collierville",322683,2374428
11691,"NY","New York",411932,811125
58201,"ND","Grand Forks",222791,1270773
76549,"TX","Killeen",126137,727030
54956,"WI"," Neenah",186475,1493702
85375,"AZ","Sun City West",233460,775028
34655,"FL","New Port Richey",240978,1155975
55044,"MN","Lakeville",352667,2162656
45324,"OH","Fairborn",102570,751893
33615,"FL","Town 'n' Country",185090,927887
7083,"NJ","Union",318622,1748632
19335,"PA","East Brandywine",340316,2206755
85122,"AZ","Casa Grande",162235,792788
45014,"OH","Fairfield",156564,1122461
93277,"CA","Visalia",220427,1039454
93063,"CA","Simi Valley",571438,1788573
27615,"NC","Raleigh",305974,1989678
72764,"AR","Springdale",147680,883764
65804,"MO","Springfield",143447,1080129
37918,"TN","Knoxville",153727,925611
55106,"MN","Saint Paul",182160,851214
78247,"TX","San Antonio",194562,1299605
13760,"NY","Union",112736,1116296
96744,"HI","Kaneohe",832702,1814938
75071,"TX","McKinney",308944,1503326
44102,"OH","Cleveland",42632,526311
37660,"TN","Kingsport",104431,791595
98003,"WA","Federal Way",348217,990633
1844,"MA","Methuen",341859,1408224
27215,"NC","Burlington",144837,1024994
91402,"CA","Los Angeles",464901,845786
60411,"IL","Chicago Heights",77946,871575
55303,"MN","Ramsey",244883,1393058
70301,"LA","Thibodaux",153147,1168111
48307,"MI","Rochester Hills",271603,1557295
35405,"AL","Tuscaloosa",149185,813154
80014,"CO","Aurora",288256,1010603
85283,"AZ","Tempe",264694,1115528
34741,"FL","Kissimmee",145236,564211
17701,"PA","Williamsport",126283,903779
27612,"NC","Raleigh",337245,1581733
92037,"CA","San Diego",1678017,4075177
87105,"NM","South Valley",136940,731268
35215,"AL","Birmingham",82490,669196
39401,"MS","Hattiesburg",93168,557288
77546,"TX","Friendswood",251379,2421683
94117,"CA","San Francisco",1615285,2909909
92103,"CA","San Diego",733873,1605782
6492,"CT","Wallingford",245311,1613688
14150,"NY","Tonawanda",136910,993188
93720,"CA","Fresno",330061,1607526
54115,"WI"," De Pere",216653,1597409
73071,"OK","Norman",144280,814420
91367,"CA","Los Angeles",768945,1870437
85207,"AZ","Mesa",310495,1386409
92507,"CA","Riverside",370713,758497
27604,"NC","Raleigh",187896,938757
96003,"CA","Redding",277339,893692
40324,"KY","Georgetown",179001,1116456
29910,"SC","Bluffton",263096,1221171
55104,"MN","Saint Paul",232056,1022211
23608,"VA","Newport News",178309,870905
8053,"NJ","Evesham",278352,1939870
27513,"NC","Cary",317304,1806096
28262,"NC","Charlotte",182917,777123
79928,"TX","Horizon City",132126,815666
91977,"CA","Spring Valley",464578,1195042
95831,"CA","Sacramento",448701,1490740
32837,"FL","Orlando",249816,1129411
12866,"NY","Saratoga Springs",345353,3149980
18103,"PA","Allentown",160249,1259422
28403,"NC","Wilmington",207654,816989
77407,"TX","Richmond",247785,1281522
80526,"CO","Fort Collins",360717,1251724
16001,"PA","Butler",144882,980719
28806,"NC","Asheville",245719,730326
28173,"NC","Waxhaw",353342,2311696
75074,"TX","Plano",231948,1159768
32164,"FL","Palm Coast",190881,770956
14075,"NY"," Hamburg",176470,1371342
74055,"OK","Owasso",182682,1441106
75219,"TX","Dallas",285418,1930178
55113,"MN","Roseville",268107,1352282
93436,"CA","Lompoc",334773,1067661
10469,"NY","New York",421258,1303391
19103,"PA","Philadelphia",545742,2408777
28110,"NC","Monroe",179586,1024630
80229,"CO","Thornton",294450,904821
64118,"MO","Gladstone",150858,926953
77072,"TX","Houston",122679,716185
90049,"CA","Los Angeles",2675481,5820345
92223,"CA","Beaumont",327480,1128110
7024,"NJ","Fort Lee",544996,1769150
60804,"IL","Cicero",163792,997316
97330,"OR","Corvallis",367280,1128460
91406,"CA","Los Angeles",585197,1064930
94121,"CA","San Francisco",1550861,2211765
53215,"WI","Milwaukee",102921,770214
95207,"CA","Stockton",268253,809117
95616,"CA","Davis",684457,1226608
20171,"VA","Herndon",589740,2716210
92346,"CA","Highland",340234,1326105
42301,"KY","Owensboro",117085,880016
44691,"OH","Wooster",140443,1081852
91706,"CA","Baldwin Park",451730,1089986
10312,"NY","New York",526463,2146508
48183,"MI","Trenton",159099,1169074
92801,"CA","Anaheim",543256,991045
98109,"WA","Seattle",825674,1665311
29651,"SC","Greer",174757,1039583
90277,"CA","Redondo Beach",1253284,2111387
29526,"SC","Conway",160016,679585
48219,"MI","Detroit",30887,562216
26554,"WV","Fairmont",115549,929039
91766,"CA","Pomona",406837,1039249
27107,"NC","Winston-Salem",119668,811398
32216,"FL","Jacksonville",152829,809773
91744,"CA","La Puente",472681,1210782
43016,"OH","Dublin",297565,1758049
24502,"VA","Lynchburg",156548,791616
92260,"CA","Palm Desert",334152,839595
46226,"IN","Indianapolis",78285,709778
76542,"TX","Killeen",150640,847042
92404,"CA","San Bernardino",268097,748301
98391,"WA","Bonney Lake",401951,1564413
32725,"FL","Deltona",163486,749798
94102,"CA","San Francisco",889907,951079
55112,"MN","New Brighton",264769,1485625
37087,"TN","Lebanon",231621,1010275
52001,"IA","Dubuque",125867,882188
90020,"CA","Los Angeles",541269,967674
78233,"TX","San Antonio",158021,912858
98270,"WA","Marysville",365861,1231653
8540,"NJ","Princeton",628436,4052064
26505,"WV","Morgantown",221476,686475
33180,"FL","Aventura",360941,1510327
92780,"CA","Tustin",696671,1373004
28117,"NC","Mooresville",369463,1922251
87123,"NM","Albuquerque",183408,920856
75023,"TX","Plano",276106,1545175
85711,"AZ","Tucson",154368,678526
11706,"NY"," Islip",312696,1661901
48170,"MI","Plymouth",332041,1977222
97202,"OR","Portland",529283,1343728
29073,"SC","Lexington",128524,881218
85016,"AZ","Phoenix",307886,1426606
37221,"TN","Nashville",299220,1385969
15108,"PA","Moon",193443,1515177
21229,"MD","Baltimore",93035,793856
60435,"IL","Joliet",148547,1083563
87110,"NM","Albuquerque",179232,1009938
80537,"CO","Loveland",324429,1117566
1970,"MA","Salem",368740,1203936
52404,"IA","Cedar Rapids",125265,815172
11758,"NY","Massapequa",487745,2500277
19403,"PA","West Norriton",273200,1801652
60632,"IL","Chicago",165267,1089435
48111,"MI","Van Buren",185260,1058113
75024,"TX","Plano",411509,2241341
54703,"WI","Eau Claire",150053,932821
21044,"MD","Columbia",366204,1855084
30064,"GA","Marietta",277678,1816704
95828,"CA","Florin",291875,869680
47201,"IN","Columbus",132451,1232840
94611,"CA","Oakland",1347366,3299588
98226,"WA","Bellingham",380915,1147047
34744,"FL","Kissimmee",219695,824066
65803,"MO","Springfield",89426,646004
95060,"CA","Santa Cruz",942554,1662760
10461,"NY","New York",463088,1096894
87108,"NM","Albuquerque",157742,557742
77015,"TX","Houston",131216,872109
91405,"CA","Los Angeles",562011,732426
44212,"OH","Brunswick",175582,1240054
44870,"OH","Sandusky",88050,839179
54935,"WI","Fond du Lac",112417,1016525
30721,"GA","Dalton",101491,691716
29615,"SC","Greenville",238967,1273451
77396,"TX","Atascocita",174123,1206465
85365,"AZ","Yuma",182387,864579
70115,"LA","New Orleans",537371,1412104
85719,"AZ","Tucson",209776,553806
95628,"CA","Fair Oaks",435578,1549275
85382,"AZ","Peoria",265249,1116066
8854,"NJ","Piscataway",317187,1713884
46350,"IN","La Porte",134900,1051069
90813,"CA","Long Beach",394865,537477
30809,"GA","Evans",243519,1570361
37343,"TN","Chattanooga",168936,1124705
96822,"HI","Honolulu",503292,1476324
49424,"MI","Holland",196271,1328447
90803,"CA","Long Beach",935154,1838132
75006,"TX","Carrollton",218552,1135340
29412,"SC","Charleston",311516,1178144
39402,"MS","Hattiesburg",185491,1203319
78155,"TX","Seguin",183217,992445
2895,"RI","Woonsocket",186445,702117
90503,"CA","Torrance",901524,1669725
95610,"CA","Citrus Heights",351186,914891
30605,"GA","Athens",159156,611596
16801,"PA","State College",287890,923851
21221,"MD","Essex",179018,903202
98105,"WA","Seattle",1020276,1671227
68516,"NE","Lincoln",253047,1651558
40509,"KY","Lexington",221318,1183215
92324,"CA","Colton",292027,856822
11106,"NY","New York",722083,1037235
77040,"TX","Houston",176050,1308954
37920,"TN","Knoxville",130853,713443
8757,"NJ","Berkeley",152242,715354
94550,"CA","Livermore",874919,2425403
14450,"NY","Perinton",202491,1784559
85260,"AZ","Scottsdale",414092,2002549
32940,"FL","Melbourne",283198,1433824
93291,"CA","Visalia",251462,1160671
85018,"AZ","Phoenix",512991,1895855
98501,"WA","Olympia",318778,1223827
91601,"CA","Los Angeles",682363,803757
71111,"LA","Bossier City",183111,1027459
52402,"IA","Cedar Rapids",136316,1118292
10022,"NY","New York",1315986,10036729
70508,"LA","Lafayette",226009,1849250
77511,"TX","Alvin",180940,1043027
37209,"TN","Nashville",313052,750711
48843,"MI","Howell",250121,1345703
98118,"WA","Seattle",589857,1288385
32703,"FL","Apopka",195710,858789
29687,"SC","Taylors",172372,874913
32514,"FL","Pensacola",142547,834108
85044,"AZ","Phoenix",279984,1444941
84043,"UT","Lehi",350802,1333311
60506,"IL","Aurora",170842,1113118
94577,"CA","San Leandro",672397,1385237
95206,"CA","Stockton",269102,849311
43204,"OH","Columbus",98812,712988
65201,"MO","Columbia",158970,758655
14224,"NY","West Seneca",159097,1137990
21401,"MD","Annapolis",426152,1950670
30309,"GA","Atlanta",333247,1985399
8081,"NJ","Winslow",179759,1400391
97006,"OR","Beaverton",382263,1820627
42240,"KY","Hopkinsville",103350,761111
49423,"MI","Holland",168338,1147317
32708,"FL","Winter Springs",255338,1334575
63033,"MO","Florissant",124978,891296
80233,"CO","Northglenn",319017,1069220
2703,"MA","Attleboro",303755,1271951
94118,"CA","San Francisco",2109053,3805645
94546,"CA","Castro Valley",792142,1540850
7712,"NJ","Ocean",384056,1339557
92407,"CA","San Bernardino",312825,936083
32746,"FL","Lake Mary",289926,1612518
40216,"KY","Louisville",111236,721686
7104,"NJ","Newark",241294,679568
85029,"AZ","Phoenix",192724,715934
30518,"GA","Buford",236990,1187879
62040,"IL","Granite City",64534,832882
70810,"LA","Baton Rouge",242896,2164483
60115,"IL","Dekalb",137295,796828
95678,"CA","Roseville",391386,1167807
98204,"WA","Paine Field-Lake Stickney",329259,770499
54220,"WI","Manitowoc",100869,971443
1453,"MA","Leominster",247348,1111975
92692,"CA","Mission Viejo",737561,2138323
23602,"VA","Newport News",192970,1003774
73034,"OK","Edmond",268416,1846497
98023,"WA","Federal Way",384920,1358508
24018,"VA","Roanoke",214662,1512931
99205,"WA","Spokane",166146,764128
38115,"TN","Memphis",101839,534095
97007,"OR","Beaverton",418855,2155777
79907,"TX","El Paso",93310,612964
40517,"KY","Lexington",130017,622164
92026,"CA","Escondido",510252,1293633
14609,"NY","Rochester",106679,734226
98387,"WA","Spanaway",286288,999315
37076,"TN","Nashville",222464,903940
11432,"NY","New York",779020,1190643
36116,"AL","Montgomery",71113,737947
95621,"CA","Citrus Heights",314880,849928
6460,"CT","Milford",277286,1463888
18104,"PA","South Whitehall",210472,1513075
77089,"TX","Houston",179557,1151917
92129,"CA","San Diego",789600,2265405
37620,"TN","Bristol",109614,723964
45231,"OH","Finneytown",104982,914016
29576,"SC","Murrells Inlet",214285,790801
27609,"NC","Raleigh",317323,1360586
48706,"MI","Bangor Township",92322,954024
60014,"IL","Crystal Lake",206324,1687955
91762,"CA","Ontario",406997,951651
33068,"FL","North Lauderdale",192999,717197
11222,"NY","New York",995073,1261777
98258,"WA","Lake Stevens",398527,1355285
92114,"CA","San Diego",450213,1174169
78028,"TX","Kerrville",190022,1008197
23803,"VA","Petersburg",131962,646795
76112,"TX","Fort Worth",146710,672106
94403,"CA","San Mateo",1599400,2605849
60201,"IL","Evanston",422375,2308343
78213,"TX","San Antonio",143968,797702
53202,"WI","Milwaukee",248710,1294327
18702,"PA","Wilkes-Barre",48408,710297
33179,"FL","Ives Estates",134787,907734
77406,"TX","Richmond",273074,1908153
21043,"MD","Ellicott City",450305,2047935
8724,"NJ","Brick",262193,1379586
2124,"MA","Boston",480511,968623
7052,"NJ","West Orange",386584,2216369
44118,"OH","Cleveland Heights",136377,1243858
44240,"OH","Kent",137426,780334
77339,"TX","Houston",204345,1566455
28562,"NC","New Bern",169270,1030547
93906,"CA","Salinas",413541,1079250
33126,"FL","Miami",179252,751051
32835,"FL","Orlando",193433,987289
83686,"ID","Nampa",201460,873239
8816,"NJ","East Brunswick",351648,2271981
85041,"AZ","Phoenix",188659,798332
91702,"CA","Azusa",454191,1027936
91770,"CA","Rosemead",585186,994977
91761,"CA","Ontario",443218,1163864
33919,"FL","Fort Myers",181365,1050803
76017,"TX","Arlington",198987,1311616
30076,"GA","Roswell",349861,1626931
50613,"IA","Cedar Falls",178050,1238674
85206,"AZ","Mesa",220752,706064
90047,"CA","Los Angeles",477391,818970
90018,"CA","Los Angeles",649768,656209
60126,"IL","Elmhurst",382270,2487545
56560,"MN","Moorhead",190161,929974
96816,"HI","Honolulu",1029972,1948474
43551,"OH","Perrysburg",203502,1459549
90003,"CA","Los Angeles",358645,612733
23220,"VA","Richmond",267620,728750
63122,"MO","Kirkwood",345546,2186985
90630,"CA","Cypress",677179,1629975
80011,"CO","Aurora",288588,735025
30034,"GA","Panthersville",125392,726472
32224,"FL","Jacksonville",292607,1816856
93446,"CA","Paso Robles",488154,1127218
60440,"IL","Bolingbrook",192681,1257715
75248,"TX","Dallas",414426,1998512
20902,"MD","Silver Spring",391345,1517908
28306,"NC","Fayetteville",134491,827209
34112,"FL","Naples",203214,662385
23234,"VA","Richmond",160633,755246
76039,"TX","Euless",236439,997874
91343,"CA","Los Angeles",588966,1108447
92078,"CA","San Marcos",647653,1558221
19128,"PA","Philadelphia",244861,1095813
90247,"CA","Gardena",504639,856634
29803,"SC","Aiken",161807,1216172
95403,"CA","Santa Rosa",563875,1314796
55408,"MN","Minneapolis",280957,868921
91942,"CA","La Mesa",526792,1037013
30097,"GA","Duluth",411655,2660045
90045,"CA","Los Angeles",1176960,1800497
46220,"IN","Indianapolis",210880,1579861
30324,"GA","Atlanta",393658,1217449
90016,"CA","Los Angeles",694746,787432
37115,"TN","Nashville",182438,592417
98837,"WA","Moses Lake",181646,878572
47905,"IN","Lafayette",148997,1064107
98277,"WA","Oak Harbor",321827,882718
59101,"MT","Billings",182840,794174
85706,"AZ","Tucson",131982,549865
